Time (Month),Consumption (KWh) per household,Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households),Percentage Renewable Production,System Production Primary Spot,System Production Secondary Spot,System Production Off Spot,System Production Rooftop PV,System Production Coal,System Production Water,System Production Wind,System Production Gas,System Production Solar,System Production Battery,Number of Active Actors,Primary Total Unmet Demand (MWh),Primary Total Unmet Demand (Hours),Primary Total Unmet Demand (Days),Primary Max Unmet Demand Per Hour (MWh),Secondary Total Unmet Demand (MWh),Secondary Total Unmet Demand (Hours),Secondary Total Unmet Demand (Days),Secondary Max Unmet Demand Per Hour (MWh)
2001-05-01,726.889600514862,19.923521041870117,27.886789321899414,0.8988421223816562,1734057.0,0.08601654133148126,4148818.8159249173,0.0,49362.911999999735,0.0,3966419.25281664,187997.4755669347,0.0,28779.351541342745,0.0,0.0,60.0,3378.1238907260476,28.0,14.0,276.5998976365504,0.0,0.0,0.0,0.0
2001-06-01,695.7755303117116,19.923521041870117,28.213972091674805,0.8618393331258831,1736573.0,0.08065463987665458,3968985.3762218733,0.0,54322.559999999954,0.0,3806109.198870569,165044.17930491632,6552.0000000001655,31100.3180463882,0.0,0.0,60.0,4241.466307528422,40.0,14.0,396.72925713398536,0.0,0.0,0.0,0.0
2001-07-01,727.9845942329576,19.923521041870117,25.76779556274414,0.8970801067025131,1739089.0,0.0913805097462073,4162162.9098431463,0.0,56133.31199999991,0.0,3972939.8741436396,197698.0036021928,6770.400000000174,25902.296097313945,0.0,0.0,60.0,1803.7095045112028,25.0,12.0,136.5365324180948,0.0,0.0,0.0,0.0
2001-08-01,731.0394722109778,19.923521041870117,29.427536010742188,0.8987004648669666,1741605.0,0.09447376826093273,4185652.6791769196,0.0,56133.31199999991,0.0,3983476.841550272,206006.79726579637,6770.400000000174,30546.30436085044,0.0,0.0,60.0,2153.92776839453,26.0,11.0,337.7937176061114,0.0,0.0,0.0,0.0
2001-09-01,660.2397425407985,19.923521041870117,8.679174423217773,0.8355629808271021,1744121.0,0.046650818605768925,3784137.4365820293,0.0,54322.559999999954,0.0,3719136.7132841586,87971.34751697534,6552.0000000001655,10297.695780896041,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01,671.191552680952,19.923521041870117,8.195605278015137,0.8547788126307247,1746637.0,0.03476877240569975,3851702.135609374,0.0,56057.86399999989,0.0,3810249.291682894,65430.66483218461,6761.300000000174,10353.237094295646,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01,640.3333499127864,19.923521041870117,7.905085563659668,0.8150240955215744,1749153.0,0.03526537124791866,3676317.8396093766,0.0,57152.1599999999,0.0,3638186.596266345,63417.612169234715,6552.0000000001655,10811.551173797083,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01,622.6792847278796,16.2337589263916,7.300351619720459,0.7953675313626519,1751669.0,0.027775038971635614,3576702.768000003,0.0,59057.231999999865,0.0,3555285.1031933283,47558.848806675065,6770.400000000174,11159.999999999758,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-01,647.1263928801286,16.2337589263916,10.254124641418457,0.8221465176599178,1754189.0,0.03788543592792365,3723909.0700308774,0.0,59057.231999999865,0.0,3678452.3659631573,69303.38938198073,6770.400000000174,13454.498685739214,0.0,0.0,61.0,973.6903519387861,5.0,1.0,283.87193468223677,0.0,0.0,0.0,0.0
2002-02-01,615.754039957235,16.2337589263916,25.93276596069336,0.7691913290359936,1756578.0,0.06531329231102716,3535891.8123833993,0.0,53342.015999999996,0.0,3425055.7286372404,117551.55715791888,6115.200000000148,26975.918588239652,0.0,0.0,61.0,16166.128843161845,45.0,7.0,909.7993688268048,0.0,0.0,0.0,0.0
2002-03-01,661.6531179948231,16.2337589263916,14.688248634338379,0.8345275412844473,1758967.0,0.05036461924177974,3822873.436945001,0.0,59136.609999999855,0.0,3745280.218237636,96418.38615704124,6779.500000000175,18526.152550323495,0.0,0.0,62.0,2314.1213467202006,16.0,4.0,311.87773833467645,0.0,0.0,0.0,0.0
2002-04-01,640.7478102098611,16.2337589263916,8.596383094787598,0.8107164573111976,1761356.0,0.04650280931265708,3704797.8392187525,0.0,57152.1599999999,0.0,3644189.235067655,85853.64205058453,6552.0000000001655,10852.882100514516,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-05-01,701.8888784943401,16.2337589263916,24.1397762298584,0.8708271535973431,1763745.0,0.07948352579176814,4066747.102156872,0.0,59057.231999999865,0.0,3913353.6913541583,166607.24725016806,6770.400000000174,24087.347552544954,0.0,0.0,62.0,705.6167220360976,12.0,7.0,125.3813040318787,0.0,0.0,0.0,0.0
