ConsumerUnit,Time (month),Consumption (MWh),Tariff (c/KWh),Wholesale ($/MWh),GHG Emissions (tCO2-e),Number of Domestic Consumers (households)
1,2012-01-01,1.3275556515000002E9,13.408620834350586,57.443668365478516,1360281.8170940655,2348162.0,348.0
1,2012-02-01,1.2652240335000002E9,13.408620834350586,55.324310302734375,1310962.8924982033,2351241.0,350.0
1,2012-03-01,1.2588614625E9,13.408620834350586,34.11709213256836,1335828.4913025652,2354320.0,351.0
1,2012-04-01,1.1946938939999998E9,13.408620834350586,35.59678268432617,1268716.0330505364,2357399.0,355.0
1,2012-05-01,1.3538432115E9,13.408620834350586,55.35618591308594,1422250.9735522503,2360478.0,356.0
1,2012-06-01,1.3462067385000002E9,14.670232772827148,65.1839599609375,1396184.762358221,2363557.0,357.0
1,2012-07-01,1.377130881E9,14.670232772827148,62.77692794799805,1433090.960283462,2366636.0,359.0
1,2012-08-01,1.3702286205E9,14.670232772827148,54.68729019165039,1432476.4240485758,2369715.0,360.0
1,2012-09-01,1.2304071779999995E9,14.670232772827148,31.70271110534668,1300976.2031200717,2372794.0,362.0
1,2012-10-01,1.268098905E9,14.670232772827148,27.744165420532227,1263013.6992001876,2375873.0,363.0
1,2012-11-01,1.236299376E9,14.670232772827148,36.424415588378906,1210395.7980894337,2378952.0,366.0
1,2012-12-01,1.253671983E9,12.675945281982422,32.59722900390625,1217687.262135972,2382031.0,366.0
1,2013-01-01,1.3044592559999995E9,12.675945281982422,46.20554733276367,1291598.27301914,2385121.0,367.0
1,2013-02-01,1.2466622219999998E9,12.675945281982422,57.04402542114258,1234851.3385594266,2388208.0,367.0
1,2013-03-01,1.344928209E9,12.675945281982422,62.639522552490234,1330279.2285813214,2391295.0,368.0
1,2013-04-01,1.205613372E9,12.675945281982422,28.366453170776367,1231551.800952041,2394382.0,369.0
1,2013-05-01,1.336525326E9,12.675945281982422,41.20951843261719,1372688.2971503425,2397469.0,370.0
1,2013-06-01,1.321669872E9,13.880922317504883,50.55689239501953,1349069.4829413027,2400556.0,371.0
1,2013-07-01,1.3761827085E9,13.880922317504883,46.188392639160156,1407936.9656342997,2403643.0,378.0
1,2013-08-01,1.3688050755E9,13.880922317504883,39.92843246459961,1396424.8247697607,2406730.0,380.0
1,2013-09-01,1.2229956509999998E9,13.880922317504883,28.085765838623047,1237270.970114259,2409817.0,380.0
1,2013-10-01,1.2747464684999998E9,13.880922317504883,27.08527946472168,1282074.3765701216,2412904.0,381.0
1,2013-11-01,1.2089775629999998E9,13.880922317504883,27.78431510925293,1204987.0424195726,2415991.0,382.0
1,2013-12-01,1.2238757759999998E9,9.915059089660645,33.443077087402344,1178130.2835237843,2419078.0,383.0
1,2014-01-01,1.3550266725E9,9.915059089660645,114.00648498535156,1313685.2191374612,2422176.0,387.0
1,2014-02-01,1.220999079E9,9.915059089660645,47.928627014160156,1224920.0450464955,2425272.0,388.0
1,2014-03-01,1.256194236E9,9.915059089660645,31.79146385192871,1276428.4444508187,2428368.0,390.0
1,2014-04-01,1.1871444075E9,9.915059089660645,30.148740768432617,1212664.048672237,2431464.0,390.0
1,2014-05-01,1.277573487E9,9.915059089660645,32.532615661621094,1323415.96199576,2434560.0,390.0
1,2014-06-01,1.305031998E9,14.587949752807617,41.02207565307617,1357369.525729633,2437656.0,391.0
1,2014-07-01,1.3934583690000002E9,14.587949752807617,46.787811279296875,1443548.0150039003,2440752.0,391.0
1,2014-08-01,1.2832830720000002E9,14.587949752807617,40.38016128540039,1330745.8538912367,2443848.0,393.0
1,2014-09-01,1.1817716715E9,14.587949752807617,30.063701629638672,1201565.1880479208,2446944.0,394.0
1,2014-10-01,1.2031987365E9,14.587949752807617,28.038103103637695,1204313.0078974587,2450040.0,396.0
1,2014-11-01,1.144771581E9,14.587949752807617,28.578237533569336,1127937.5628949127,2453136.0,397.0
1,2014-12-01,1.1735924819999998E9,9.90455436706543,28.58331871032715,1152592.2422474655,2456232.0,399.0
1,2015-01-01,1.2358648365000002E9,9.90455436706543,38.26866912841797,1241727.34194991,2459337.0,401.0
1,2015-02-01,1.1665515045E9,9.90455436706543,41.266361236572266,1198339.492817425,2453894.0,402.0
1,2015-03-01,1.192695555E9,9.90455436706543,29.440265655517578,1171771.1877188727,2448451.0,405.0
1,2015-04-01,1.1575344315E9,9.90455436706543,29.92391014099121,1158701.4608256833,2443008.0,405.0
1,2015-05-01,1.287340548E9,9.90455436706543,33.29267501831055,1310454.6273476323,2437565.0,405.0
1,2015-06-01,1.2883252604999995E9,9.863533973693848,41.83692169189453,1275157.76999246,2432122.0,406.0
1,2015-07-01,1.399844343E9,9.863533973693848,48.89752960205078,1408941.8790233214,2426679.0,407.0
1,2015-08-01,1.3319059064999998E9,9.863533973693848,39.56085968017578,1344107.8008915267,2421236.0,409.0
1,2015-09-01,1.206682872E9,9.863533973693848,32.76003646850586,1215114.017445575,2415793.0,411.0
1,2015-10-01,1.196962779E9,9.863533973693848,30.095561981201172,1196154.6261563655,2410350.0,413.0
1,2015-11-01,1.148702202E9,9.863533973693848,32.03267288208008,1146633.7790547307,2404907.0,417.0
1,2015-12-01,1.2667793985E9,10.519481658935547,45.517333984375,1254952.7763694127,2399464.0,419.0
1,2016-01-01,1.2274544895E9,10.519481658935547,47.176151275634766,1239046.437117348,2394020.0,421.0
1,2016-02-01,1.1748052079999998E9,10.519481658935547,43.24480056762695,1187627.340082238,2398765.0,425.0
1,2016-03-01,1.2486352559999998E9,10.519481658935547,48.79623794555664,1234834.154841595,2403510.0,428.0
1,2016-04-01,1.1420551665E9,10.519481658935547,30.444517135620117,1110545.0242178908,2408255.0,431.0
1,2016-05-01,1.256024112E9,10.519481658935547,33.65138244628906,1226552.702910833,2413000.0,433.0
1,2016-06-01,1.30617456E9,11.497807502746582,47.234771728515625,1314794.0985849444,2417745.0,437.0
1,2016-07-01,1.360931454E9,11.497807502746582,45.3670768737793,1373875.6186161768,2422490.0,439.0
1,2016-08-01,1.331183028E9,11.497807502746582,43.669010162353516,1354904.0507075815,2427235.0,441.0
1,2016-09-01,1.2096451485E9,11.497807502746582,32.12714385986328,1194927.4190235285,2431980.0,443.0
1,2016-10-01,1.221461358E9,11.497807502746582,30.464237213134766,1186386.039335462,2436725.0,444.0
1,2016-11-01,1.1638712175E9,11.497807502746582,31.681026458740234,1067390.9627347735,2441470.0,448.0
1,2016-12-01,1.1320903575E9,10.185342788696289,32.13561248779297,1039602.3197530003,2446215.0,456.0
1,2017-01-01,1.170555162E9,10.185342788696289,39.237606048583984,1120994.322260241,2450968.0,459.0
1,2017-02-01,1.082948079E9,10.185342788696289,40.99445343017578,1057129.0418908224,2455713.0,463.0
1,2017-03-01,1.217336541E9,10.185342788696289,103.48400115966797,1111770.500297552,2460458.0,466.0
1,2017-04-01,1.057919244E9,10.185342788696289,60.56837844848633,985538.5033535092,2465203.0,474.0
1,2017-05-01,1.2179214255E9,10.185342788696289,106.09574890136719,1107425.592661242,2469948.0,479.0
1,2017-06-01,1.247933442E9,20.313215255737305,133.13681030273438,1089686.4597353688,2474693.0,486.0
1,2017-07-01,1.338735687E9,20.313215255737305,123.2701416015625,1166689.6415321617,2479438.0,490.0
1,2017-08-01,1.3252538144999998E9,20.313215255737305,117.87511444091797,1143939.3357687762,2484183.0,497.0
1,2017-09-01,1.2505924949999998E9,20.313215255737305,83.43851470947266,1088514.5381037581,2488928.0,500.0
1,2017-10-01,1.1664247545E9,20.313215255737305,51.22652053833008,1022227.3675198527,2493673.0,505.0
1,2017-11-01,1.1957304945E9,20.313215255737305,100.604736328125,1028617.4579202632,2498418.0,509.0
1,2017-12-01,1.1904826919999998E9,25.838266372680664,76.21612548828125,1025610.4964304911,2503163.0,511.0
1,2018-01-01,1.29677202E9,25.838266372680664,161.70309448242188,1133410.533367545,2507916.0,517.0
1,2018-02-01,1.1494143405E9,25.838266372680664,107.87345123291016,1044788.2829548857,2512661.0,521.0
1,2018-03-01,1.1972153835E9,25.838266372680664,64.33833312988281,1112532.3789942462,2517406.0,523.0
1,2018-04-01,1.118763561E9,25.838266372680664,55.2575798034668,969416.2693596642,2522151.0,524.0
1,2018-05-01,1.2788360685E9,25.838266372680664,86.89208221435547,1134003.128961071,2526896.0,526.0
1,2018-06-01,1.3074223154999998E9,26.189533233642578,128.7521209716797,1136322.4974354876,2531641.0,529.0
1,2018-07-01,1.40251245E9,26.189533233642578,117.00151824951172,1228245.0790086128,2536386.0,530.0
1,2018-08-01,1.3680734205E9,26.189533233642578,102.38819122314453,1207394.488715006,2541131.0,534.0
1,2018-09-01,1.2135474375E9,26.189533233642578,69.70934295654297,1098962.8624558903,2545876.0,536.0
1,2018-10-01,1.1805388875E9,26.189533233642578,43.43842315673828,1059967.4076568575,2550621.0,536.0
1,2018-11-01,1.1257786515E9,26.189533233642578,42.57728576660156,981529.0428809,2555366.0,537.0
1,2018-12-01,1.2061383569999998E9,20.103811264038086,69.51721954345703,986099.3279458312,2560111.0,537.0
1,2019-01-01,1.2373779044323344E9,20.103811264038086,106.79969787597656,1022625.4368377815,2564864.0,538.0
1,2019-02-01,1.0967694290414777E9,20.103811264038086,72.86602020263672,961163.1420980208,2569609.0,539.0
1,2019-03-01,1.1423811121320953E9,20.103811264038086,44.85707473754883,1009492.082341854,2574354.0,539.0
1,2019-04-01,1.0675225014998676E9,20.103811264038086,41.87960433959961,818866.6172044278,2579099.0,540.0
1,2019-05-01,1.2202634465794654E9,20.103811264038086,61.86814498901367,1016595.6407323589,2583844.0,540.0
1,2019-06-01,1.2475404003253098E9,18.43157196044922,90.5147705078125,1059945.4521210382,2588589.0,540.0
1,2019-07-01,1.3382752631578674E9,18.43157196044922,89.5233383178711,1176859.8209190385,2593334.0,541.0
1,2019-08-01,1.305413593183377E9,18.43157196044922,84.91824340820312,1165170.699785543,2598079.0,542.0
1,2019-09-01,1.157965133411021E9,18.43157196044922,55.22530746459961,1045369.4139874382,2602824.0,542.0
1,2019-10-01,1.1264684248165915E9,18.43157196044922,35.72440719604492,986253.6756437554,2607569.0,543.0
1,2019-11-01,1.074216290267991E9,18.43157196044922,37.06829833984375,912556.9429199412,2612314.0,543.0
1,2019-12-01,1.150895399979496E9,16.48961639404297,54.3850212097168,919602.2859537884,2617059.0,543.0
1,2020-01-01,1.4250041334386683E9,16.48961639404297,192.24913024902344,1128147.8572561627,2621812.0,543.0
1,2020-02-01,1.2630748975029404E9,16.48961639404297,122.81253051757812,1035916.1195973009,2626557.0,543.0
1,2020-03-01,1.3156027765804667E9,16.48961639404297,65.32037353515625,1048662.7839728761,2631302.0,543.0
1,2020-04-01,1.2293931964737825E9,16.48961639404297,50.88498306274414,795063.7235674203,2636047.0,543.0
1,2020-05-01,1.4052945741402993E9,16.48961639404297,66.6679458618164,938734.8903239394,2640792.0,543.0
1,2020-06-01,1.4367075900800626E9,27.720516204833984,93.44793701171875,983267.8456183154,2645537.0,543.0
1,2020-07-01,1.5412007720903738E9,27.720516204833984,78.52947235107422,1027483.0882496885,2650282.0,543.0
1,2020-08-01,1.503356217587173E9,27.720516204833984,75.42595672607422,1012204.4034360452,2655027.0,543.0
1,2020-09-01,1.3335498359699368E9,27.720516204833984,44.482540130615234,827947.0768913954,2659772.0,543.0
1,2020-10-01,1.2972772148280828E9,27.720516204833984,34.61319351196289,741740.0945031634,2664517.0,543.0
1,2020-11-01,1.237101978591819E9,27.720516204833984,35.500911712646484,675283.2729717775,2669262.0,543.0
1,2020-12-01,1.3254081039039724E9,14.949966430664062,50.36562728881836,671686.481026848,2674007.0,543.0
1,2021-01-01,1.440683549088698E9,14.949966430664062,90.2546615600586,724952.8752717713,2678763.0,543.0
1,2021-02-01,1.2769725949554224E9,14.949966430664062,56.49211120605469,628799.8506909652,2683162.0,543.0
1,2021-03-01,1.3300784417945466E9,14.949966430664062,38.05670928955078,615909.6575974344,2687561.0,543.0
1,2021-04-01,1.2429202919203873E9,14.949966430664062,31.958040237426758,418104.3758519262,2691960.0,543.0
1,2021-05-01,1.4207571241930537E9,14.949966430664062,43.46017837524414,621516.9570330384,2696359.0,543.0
1,2021-06-01,1.4525157796451404E9,14.9712553024292,61.28398132324219,730530.0259303798,2700758.0,543.0
1,2021-07-01,1.5581587071157544E9,14.9712553024292,40.52076721191406,603359.6511216701,2705157.0,543.0
1,2021-08-01,1.519897746451882E9,14.9712553024292,37.13397979736328,561822.5335033321,2709556.0,543.0
1,2021-09-01,1.3482229738770847E9,14.9712553024292,35.354034423828125,427667.28089415515,2713955.0,543.0
1,2021-10-01,1.311551242662317E9,14.9712553024292,33.992767333984375,337589.2251084307,2718354.0,543.0
1,2021-11-01,1.2507138942829041E9,14.9712553024292,32.835296630859375,296548.8519248248,2722753.0,543.0
1,2021-12-01,1.3399916577894478E9,10.208243370056152,34.50482177734375,306184.0585392671,2727152.0,543.0
1,2022-01-01,1.4615538369856188E9,10.208243370056152,42.75665283203125,345921.34393923427,2731559.0,543.0
1,2022-02-01,1.2954713039259357E9,10.208243370056152,38.50310134887695,315855.926076325,2735958.0,543.0
1,2022-03-01,1.3493464621889622E9,10.208243370056152,35.20766067504883,273758.3057749556,2740357.0,543.0
1,2022-04-01,1.260925706323649E9,10.208243370056152,26.475439071655273,174399.35309924252,2744756.0,543.0
1,2022-05-01,1.4413387503470185E9,10.208243370056152,32.443050384521484,296629.37267577805,2749155.0,543.0
1,2022-06-01,1.4735574737182002E9,10.203861236572266,37.5159912109375,403748.2713818115,2753554.0,543.0
1,2022-07-01,1.5807307846737785E9,10.203861236572266,38.26676940917969,460146.5037971506,2757953.0,543.0
1,2022-08-01,1.5419155612332036E9,10.203861236572266,37.67697525024414,449097.6120293903,2762352.0,543.0
1,2022-09-01,1.3677538428398464E9,10.203861236572266,36.788917541503906,323741.8278848507,2766751.0,543.0
1,2022-10-01,1.330550871028478E9,10.203861236572266,34.00844192504883,239811.47927508777,2771150.0,543.0
1,2022-11-01,1.2688322097636874E9,10.203861236572266,32.709571838378906,208048.68282276916,2775549.0,543.0
1,2022-12-01,1.3594032847877767E9,10.338812828063965,32.72366714477539,224371.920985059,2779948.0,543.0
1,2023-01-01,1.4887178334807444E9,10.338812828063965,46.082847595214844,349955.44121227117,2784355.0,543.0
1,2023-02-01,1.3195485408151069E9,10.338812828063965,42.55830383300781,328047.0279293239,2788754.0,543.0
1,2023-03-01,1.3744250064355483E9,10.338812828063965,37.825416564941406,294575.33602472325,2793153.0,543.0
1,2023-04-01,1.284360889209441E9,10.338812828063965,28.614389419555664,189097.591114862,2797552.0,543.0
1,2023-05-01,1.4681270353707612E9,10.338812828063965,35.01793670654297,319502.1083784918,2801951.0,543.0
1,2023-06-01,1.5009445661663325E9,11.26650333404541,41.28519821166992,431510.0063647866,2806350.0,543.0
1,2023-07-01,1.610109767786146E9,11.26650333404541,41.68792724609375,499306.2505180455,2810749.0,543.0
1,2023-08-01,1.570573136370842E9,11.26650333404541,40.57597732543945,487489.39269410184,2815148.0,543.0
1,2023-09-01,1.3931745010823946E9,11.26650333404541,39.41585159301758,354766.0783501012,2819547.0,543.0
1,2023-10-01,1.355280086116269E9,11.26650333404541,36.925533294677734,265960.2395600186,2823946.0,543.0
1,2023-11-01,1.2924143405252943E9,11.26650333404541,35.36721420288086,231442.25665319158,2828345.0,543.0
1,2023-12-01,1.3846687420901208E9,11.388874053955078,36.25225830078125,247511.2361245505,2832744.0,543.0
1,2024-01-01,1.5163612527077606E9,11.388874053955078,43.7681999206543,288460.50006047986,2837151.0,543.0
1,2024-02-01,1.34405072160706E9,11.388874053955078,42.37017059326172,265020.3912781611,2841550.0,543.0
1,2024-03-01,1.3999461668559616E9,11.388874053955078,38.49009323120117,226571.29741829928,2845949.0,543.0
1,2024-04-01,1.3082096842602725E9,11.388874053955078,27.917619705200195,146449.98469321977,2850348.0,543.0
1,2024-05-01,1.4953881121205316E9,11.388874053955078,36.09905242919922,258178.84270614188,2854747.0,543.0
1,2024-06-01,1.5288150188108327E9,11.37828540802002,41.181915283203125,365599.7494793891,2859146.0,543.0
1,2024-07-01,1.6400072663660889E9,11.37828540802002,42.74641799926758,420691.73750617466,2863545.0,543.0
1,2024-08-01,1.599736494704421E9,11.37828540802002,42.320796966552734,407913.6878550551,2867944.0,543.0
1,2024-09-01,1.4190438135361621E9,11.37828540802002,40.85731887817383,282083.5767074069,2872343.0,543.0
1,2024-10-01,1.3804457519986637E9,11.37828540802002,36.716217041015625,199454.82164068843,2876742.0,543.0
1,2024-11-01,1.3164126769639843E9,11.37828540802002,35.16205978393555,171230.0723559132,2881141.0,543.0
1,2024-12-01,1.4103801144316797E9,11.775016784667969,34.79927444458008,192096.49969162742,2885540.0,543.0
1,2025-01-01,1.5476510613574345E9,11.775016784667969,52.815093994140625,315440.56433865457,2889947.0,543.0
1,2025-02-01,1.3717849371968102E9,11.775016784667969,47.901817321777344,291079.41661258566,2894346.0,543.0
1,2025-03-01,1.428833773686159E9,11.775016784667969,41.781253814697266,252987.90679002134,2898745.0,543.0
1,2025-04-01,1.3352043272723246E9,11.775016784667969,31.10551643371582,163898.97117378248,2903144.0,543.0
1,2025-05-01,1.5262451442437768E9,11.775016784667969,39.0841064453125,285069.2297676878,2907543.0,543.0
1,2025-06-01,1.5603618084125302E9,13.042728424072266,46.19185256958008,396682.995463023,2911942.0,543.0
1,2025-07-01,1.6738484855722878E9,13.042728424072266,46.81708526611328,456656.3656067438,2916341.0,543.0
1,2025-08-01,1.6327467346586654E9,13.042728424072266,45.655670166015625,443145.06963650545,2920740.0,543.0
1,2025-09-01,1.4483254964542415E9,13.042728424072266,44.10521697998047,311145.6478588741,2925139.0,543.0
1,2025-10-01,1.40893097170087E9,13.042728424072266,40.103065490722656,224104.80471996122,2929538.0,543.0
1,2025-11-01,1.343576587076205E9,13.042728424072266,38.61674499511719,193325.80692297043,2933937.0,543.0
1,2025-12-01,1.4394830236659198E9,13.070207595825195,39.737945556640625,213619.441127832,2938336.0,543.0
1,2026-01-01,1.5695348770695465E9,13.070207595825195,60.776527404785156,333930.53590425727,2942746.0,543.0
1,2026-02-01,1.3911820025378416E9,13.070207595825195,53.52187728881836,309255.65509766364,2947134.0,543.0
1,2026-03-01,1.4490375106701045E9,13.070207595825195,44.87822341918945,271206.2517830566,2951522.0,543.0
1,2026-04-01,1.354084142086921E9,13.070207595825195,33.653175354003906,176858.3825705222,2955910.0,543.0
1,2026-05-01,1.5478262798770523E9,13.070207595825195,41.952938079833984,303969.8595276867,2960298.0,543.0
1,2026-06-01,1.582425354331963E9,14.640678405761719,51.0721435546875,418088.03647966776,2964686.0,543.0
1,2026-07-01,1.6975167352849422E9,14.640678405761719,51.019737243652344,480981.63815377426,2969074.0,543.0
1,2026-08-01,1.6558338048245232E9,14.640678405761719,49.00168991088867,466958.1815234884,2973462.0,543.0
1,2026-09-01,1.4688048467722385E9,14.640678405761719,47.00421905517578,330955.63748966163,2977850.0,543.0
1,2026-10-01,1.428853282682743E9,14.640678405761719,43.1939697265625,241203.39412756005,2982238.0,543.0
1,2026-11-01,1.36257478580512E9,14.640678405761719,41.572357177734375,208855.3729324724,2986626.0,543.0
1,2026-12-01,1.4598373412489731E9,14.324152946472168,43.6494026184082,228860.00830799039,2991014.0,543.0
1,2027-01-01,1.5998155903923392E9,14.324152946472168,71.70417785644531,358468.87788324896,2995404.0,543.0
1,2027-02-01,1.4180217905630238E9,14.324152946472168,59.97526168823242,333568.5311684012,2999792.0,543.0
1,2027-03-01,1.4769934931051676E9,14.324152946472168,48.38806915283203,295750.972530783,3004180.0,543.0
1,2027-04-01,1.380208208726351E9,14.324152946472168,36.77351760864258,193366.32235849637,3008568.0,543.0
1,2027-05-01,1.5776881737025344E9,14.324152946472168,45.30654525756836,329101.0762338773,3012956.0,543.0
1,2027-06-01,1.6129547609793072E9,16.629714965820312,57.690670013427734,446681.8232740721,3017344.0,543.0
1,2027-07-01,1.730266576255522E9,16.629714965820312,57.467288970947266,513624.1819587513,3021732.0,543.0
1,2027-08-01,1.687779465597411E9,16.629714965820312,53.47419357299805,499123.98714580934,3026120.0,543.0
1,2027-09-01,1.4971421963539693E9,16.629714965820312,49.91990280151367,357751.5003610242,3030508.0,543.0
1,2027-10-01,1.4564198549618063E9,16.629714965820312,46.551055908203125,264064.20319509745,3034896.0,543.0
1,2027-11-01,1.3888626606861587E9,16.629714965820312,44.75045394897461,229464.6364353702,3039284.0,543.0
1,2027-12-01,1.4880016825924435E9,15.861553192138672,48.588008880615234,248433.08761351154,3043672.0,543.0
1,2028-01-01,1.6306453316576233E9,15.861553192138672,84.3754653930664,385490.7044477173,3048062.0,543.0
1,2028-02-01,1.4453482181676397E9,15.861553192138672,66.26111602783203,360564.2176663437,3052450.0,543.0
1,2028-03-01,1.5054563531475384E9,15.861553192138672,51.87735366821289,322738.1998312625,3056838.0,543.0
1,2028-04-01,1.4068059380038977E9,15.861553192138672,39.67090606689453,212853.88412268338,3061226.0,543.0
1,2028-05-01,1.6080915017389982E9,15.861553192138672,48.677642822265625,356913.2035896518,3065614.0,543.0
1,2028-06-01,1.6440377046962166E9,18.770153045654297,64.99239349365234,477078.3543848554,3070002.0,543.0
1,2028-07-01,1.7636102136011517E9,18.770153045654297,64.19285583496094,547715.030549688,3074390.0,543.0
1,2028-08-01,1.7203043419329808E9,18.770153045654297,59.87128829956055,532877.5580079288,3078778.0,543.0
1,2028-09-01,1.525993338215646E9,18.770153045654297,52.840911865234375,386590.02172820875,3083166.0,543.0
1,2028-10-01,1.4844862443455245E9,18.770153045654297,49.68299102783203,289494.5983539242,3087554.0,543.0
1,2028-11-01,1.4156271682576013E9,18.770153045654297,47.55339050292969,252647.56134683776,3091942.0,543.0
1,2028-12-01,1.5166766793559024E9,17.534818649291992,53.37640380859375,270947.54996181605,3096330.0,543.0
1,2029-01-01,1.6602086592723064E9,17.534818649291992,107.90838623046875,406304.17116139317,3100720.0,543.0
1,2029-02-01,1.4715521400514698E9,17.534818649291992,81.02876281738281,382917.5190743024,3105108.0,543.0
1,2029-03-01,1.532750025483057E9,17.534818649291992,57.15060806274414,349095.73060453235,3109496.0,543.0
1,2029-04-01,1.4323110947832768E9,17.534818649291992,42.29095458984375,232687.18901154515,3113884.0,543.0
1,2029-05-01,1.637245932182785E9,17.534818649291992,58.691650390625,383324.01699066954,3118272.0,543.0
1,2029-06-01,1.6738438337981339E9,22.93923568725586,86.69468688964844,500627.90010382555,3122660.0,543.0
1,2029-07-01,1.795584172326003E9,22.93923568725586,85.4001235961914,574557.0101755091,3127048.0,543.0
1,2029-08-01,1.7514931724347227E9,22.93923568725586,80.25489044189453,560505.2273704838,3131436.0,543.0
1,2029-09-01,1.5536593426616485E9,22.93923568725586,56.94688034057617,415043.05039604584,3135824.0,543.0
1,2029-10-01,1.5113997321095774E9,22.93923568725586,52.53288269042969,315107.4738801237,3140212.0,543.0
1,2029-11-01,1.4412922524687107E9,22.93923568725586,50.20629119873047,275823.97593080584,3144600.0,543.0
1,2029-12-01,1.544173774332263E9,21.106618881225586,61.592201232910156,291194.2676170304,3148988.0,543.0
1,2030-01-01,1.6926643799871848E9,21.106618881225586,141.0619659423828,427328.3249959419,3153378.0,543.0
1,2030-02-01,1.500319780196068E9,21.106618881225586,97.88597869873047,406275.48845718295,3157766.0,543.0
1,2030-03-01,1.5627140342086864E9,21.106618881225586,64.05772399902344,377466.013087436,3162154.0,543.0
1,2030-04-01,1.460311604604424E9,21.106618881225586,45.776824951171875,255456.16548650956,3166542.0,543.0
1,2030-05-01,1.6692527503738108E9,21.106618881225586,75.82444763183594,409306.1570298013,3170930.0,543.0
1,2030-06-01,1.7065661110171227E9,28.74828338623047,117.95073699951172,519658.4188217557,3175318.0,543.0
1,2030-07-01,1.8306863735412478E9,28.74828338623047,113.34529113769531,596927.1765911698,3179706.0,543.0
1,2030-08-01,1.7857334306824265E9,28.74828338623047,109.86295318603516,583234.67409526,3184094.0,543.0
1,2030-09-01,1.5840321114277084E9,28.74828338623047,67.64476776123047,444736.11992722505,3188482.0,543.0
1,2030-10-01,1.5409463600710237E9,28.74828338623047,55.170475006103516,343572.0509216135,3192870.0,543.0
1,2030-11-01,1.4694683365731907E9,28.74828338623047,53.6059455871582,301797.7654248683,3197258.0,543.0
1,2030-12-01,1.5743611079996676E9,26.303842544555664,74.20501708984375,313491.8677659299,3201646.0,543.0
1,2031-01-01,1.7304571790770204E9,26.303842544555664,183.49891662597656,447461.6691682709,3206037.0,543.0
1,2031-02-01,1.533818023967161E9,26.303842544555664,125.08654022216797,429549.98597744206,3210524.0,543.0
1,2031-03-01,1.5976053796094577E9,26.303842544555664,73.6955337524414,409178.82784173806,3215011.0,543.0
1,2031-04-01,1.4929165697315269E9,26.303842544555664,55.72032928466797,281363.1518252519,3219498.0,543.0
1,2031-05-01,1.7065228285835917E9,26.303842544555664,100.00552368164062,434743.085717614,3223985.0,543.0
1,2031-06-01,1.7446692996525924E9,37.41778564453125,170.04966735839844,533135.0864654047,3228472.0,543.0
1,2031-07-01,1.8715608452497315E9,37.41778564453125,158.3330841064453,612042.1339106959,3232959.0,543.0
1,2031-08-01,1.8256042199373496E9,37.41778564453125,149.5948486328125,598073.6639185507,3237446.0,543.0
1,2031-09-01,1.6193994341213474E9,37.41778564453125,92.17389678955078,473205.9580041579,3241933.0,543.0
1,2031-10-01,1.5753516898475142E9,37.41778564453125,59.1251335144043,377367.49913448293,3246420.0,543.0
1,2031-11-01,1.5022777477415206E9,37.41778564453125,59.695003509521484,331996.06582644786,3250907.0,543.0
1,2031-12-01,1.609512502306159E9,34.65812683105469,95.1004638671875,338969.7274315259,3255394.0,543.0
1,2032-01-01,1.7665689648391798E9,34.65812683105469,239.07102966308594,463073.29102112795,3259886.0,543.0
1,2032-02-01,1.5658262750521045E9,34.65812683105469,174.33778381347656,449426.00700553664,3264373.0,543.0
1,2032-03-01,1.6309447675460618E9,34.65812683105469,99.66032409667969,436343.4592246475,3268860.0,543.0
1,2032-04-01,1.524071274961319E9,34.65812683105469,76.17189025878906,304323.9870440781,3273347.0,543.0
1,2032-05-01,1.7421351439469306E9,34.65812683105469,134.06764221191406,452424.7775858848,3277834.0,543.0
1,2032-06-01,1.7810776689186122E9,51.50211715698242,249.01275634765625,535898.757063209,3282321.0,543.0
1,2032-07-01,1.9106172316785202E9,51.50211715698242,243.3830108642578,610988.8947340983,3286808.0,543.0
1,2032-08-01,1.8637015674325562E9,51.50211715698242,209.10275268554688,597707.66681586,3291295.0,543.0
1,2032-09-01,1.65319362801151E9,51.50211715698242,129.60317993164062,490337.09545081266,3295782.0,543.0
1,2032-10-01,1.608226680001372E9,51.50211715698242,75.68038177490234,409290.46868597344,3300269.0,543.0
1,2032-11-01,1.5336278053087564E9,51.50211715698242,70.52011108398438,361379.7391474118,3304756.0,543.0
1,2032-12-01,1.6431003722445517E9,49.270111083984375,128.13729858398438,364153.64784438396,3309243.0,543.0
1,2033-01-01,1.8081397857569451E9,49.270111083984375,277.72265625,503978.2155403211,3313735.0,543.0
1,2033-02-01,1.6026732280803146E9,49.270111083984375,206.32843017578125,486511.13976829196,3318222.0,543.0
1,2033-03-01,1.6693240859920845E9,49.270111083984375,121.99671173095703,478923.92533097597,3322709.0,543.0
1,2033-04-01,1.5599356512174113E9,49.270111083984375,87.3287353515625,339546.7453896094,3327196.0,543.0
1,2033-05-01,1.783130989297444E9,49.270111083984375,155.5787353515625,491953.9443742962,3331683.0,543.0
1,2033-06-01,1.8229899080040457E9,61.39164352416992,293.94232177734375,571245.3491547578,3336170.0,543.0
1,2033-07-01,1.955577789891279E9,61.39164352416992,285.9253234863281,647097.1815455988,3340657.0,543.0
1,2033-08-01,1.9075581083578916E9,61.39164352416992,253.07760620117188,632759.2997552365,3345144.0,543.0
