Time (Month),Consumption (KWh) per household,Avg Tariff (c/KWh) per household,Wholesale ($/MWh),GHG Emissions (tCO2-e) per household,Number of Domestic Consumers (households),Percentage Renewable Production,System Production Primary Spot,System Production Secondary Spot,System Production Off Spot,System Production Rooftop PV,System Production Coal,System Production Water,System Production Wind,System Production Gas,System Production Solar,System Production Battery,Number of Active Actors,Primary Total Unmet Demand (MWh),Primary Total Unmet Demand (Hours),Primary Total Unmet Demand (Days),Primary Max Unmet Demand Per Hour (MWh),Secondary Total Unmet Demand (MWh),Secondary Total Unmet Demand (Hours),Secondary Total Unmet Demand (Days),Secondary Max Unmet Demand Per Hour (MWh)
2011-05-01,683.2904952190318,29.71448516845703,37.63068771362305,0.8043704174249956,2045297.0,0.15046168925638248,4544453.647820095,0.0,112339.31983437696,6359.884712127888,4181127.2435329584,351519.1646184004,39071.568235246654,45090.646073488184,35.46448224984241,0.0,114.0,1647.2234490440974,16.0,7.0,319.9905183801393,0.0,0.0,0.0,0.0
2011-06-01,688.7770192901845,29.71448516845703,46.55363845825195,0.7958149999014105,2048814.0,0.16788392322050052,4583951.019203142,0.0,111583.99441442879,9016.520288535414,4116215.0246651983,394144.1082104159,51672.36376212771,91940.46576540059,41.050925894015904,0.0,114.0,8385.269050399296,51.0,15.0,559.1796636278059,0.0,0.0,0.0,0.0
2011-07-01,716.2908906994047,29.71448516845703,48.84537887573242,0.8252753968383513,2052331.0,0.17093732841207465,4781993.812797844,0.0,110619.59409469966,3501.435368101223,4273001.23407938,420935.7607463802,57154.29291465669,104416.65169743102,15.036086599185033,0.0,114.0,7606.911041042421,54.0,18.0,569.6416743067848,0.0,0.0,0.0,0.0
2011-08-01,697.939730952872,29.71448516845703,40.76543045043945,0.813630786459716,2055848.0,0.16184456155600718,4661008.671490709,0.0,119664.35256650818,12510.942494908764,4244714.745962161,387083.67823026364,44208.53499207245,58515.83894621261,50.287431600168325,0.0,115.0,2187.2025423848,16.0,7.0,443.0060664864013,0.0,0.0,0.0,0.0
2011-09-01,669.2295926171417,29.71448516845703,38.04462432861328,0.7839538024263777,2059365.0,0.15701933389715675,4471876.529484198,0.0,121507.78808128761,17788.106018057875,4105088.9986169417,357701.6351217632,39049.35441609992,41179.24452939489,71.49886323037349,0.0,115.0,575.5150381334229,9.0,6.0,177.85404034359453,0.0,0.0,0.0,0.0
2011-10-01,713.1537334660926,29.71448516845703,47.80472183227539,0.8221087774347285,2062882.0,0.17057165741495914,4769619.093726775,0.0,132189.04524944304,25138.833685159163,4292091.602495902,408174.32506622875,58432.35117889441,84336.13231574801,91.04473428465487,0.0,115.0,2032.1746487821538,22.0,8.0,237.09871477062006,0.0,0.0,0.0,0.0
2011-11-01,697.0952850828905,29.71448516845703,49.385093688964844,0.8004392636592753,2066399.0,0.17343902134149639,4644430.066752077,0.0,132323.55229764796,28576.646697121298,4159641.4565042634,404301.22735799843,55681.53962449163,95948.54646532486,98.72240052730415,0.0,115.0,24836.147401336366,58.0,8.0,1810.912388903953,0.0,0.0,0.0,0.0
2011-12-01,715.2406184598796,38.148685455322266,47.818546295166016,0.8231816836774698,2069916.0,0.1681419671349541,4760702.653876255,0.0,145816.91852302614,38580.513592870884,4280735.670436327,396061.0336889367,55102.75087690136,102317.32551408667,133.2822901560117,0.0,115.0,28440.73175306204,62.0,8.0,1407.5601302830082,0.0,0.0,0.0,0.0
2012-01-01,727.0182532497942,38.148685455322266,49.10406494140625,0.8363583695543951,2073439.0,0.1651630075627201,4760840.5896313405,0.0,146949.46399012106,39716.44308361095,4269691.552254124,389569.0049042358,50395.74348675838,124698.41562622404,129.8982665108578,0.0,115.0,116970.05318649368,141.0,15.0,2627.818380044556,0.0,0.0,0.0,0.0
2012-02-01,675.5256250012037,38.148685455322266,50.15827941894531,0.7712335177840564,2076956.0,0.1797113337655171,4494105.969180664,0.0,131747.85291287256,31456.093636992842,4000662.983347611,407172.51943435875,52945.34563139636,102096.40052729714,98.51551588023239,0.0,116.0,50936.469972867126,78.0,10.0,1916.6228241605913,0.0,0.0,0.0,0.0
2012-03-01,685.8546109466453,38.148685455322266,40.4788932800293,0.8032481186521635,2080473.0,0.15347694465243036,4618461.6258224845,0.0,129658.279652901,22484.73836464055,4238506.103563527,352559.11923114455,50008.10040948289,50902.42925832869,70.41864826120363,0.0,117.0,8220.294512898323,24.0,3.0,1099.3006951848784,0.0,0.0,0.0,0.0
2012-04-01,613.2942096651136,38.148685455322266,28.437292098999023,0.7392282948617726,2083990.0,0.11683120113432555,4141183.717739813,0.0,124270.40617244583,20417.71885376113,3933500.3687732425,237663.29657182703,26496.827986291217,14764.736918452105,60.548308685390815,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,696.2592221247642,38.148685455322266,44.244384765625,0.8055631278808056,2087507.0,0.16974637987835192,4718108.302124122,0.0,122396.85897703479,15255.033600541488,4260481.115237655,408489.4898184765,53023.51354570398,69628.31016228326,38.70273649404861,0.0,119.0,4314.74339050165,30.0,13.0,360.599972946723,0.0,0.0,0.0,0.0
2012-06-01,658.2636067304823,38.148685455322266,40.49437713623047,0.7686918188320889,2091024.0,0.15897454800114105,4468375.069605665,0.0,117642.82724651309,13963.17443466669,4080582.7883598255,360597.31579222885,46029.09794418165,52308.57070943046,31.469611847056434,0.0,119.0,2132.2962415685743,22.0,11.0,335.7542740410054,0.0,0.0,0.0,0.0
2012-07-01,668.6094948726236,38.148685455322266,36.86333465576172,0.7869401211840628,2094541.0,0.150669632369389,4544858.877355789,0.0,123182.82766796714,16043.54676106724,4194315.6565259285,346492.026199389,41413.35468156918,36151.9665889032,36.15826690066527,0.0,120.0,58.458739912956844,2.0,1.0,51.27108806412343,0.0,0.0,0.0,0.0
2012-08-01,672.4661567983345,38.148685455322266,38.64228057861328,0.7889994717240371,2098058.0,0.15197898617218977,4567786.7890720805,0.0,133835.33726138572,26419.92382770321,4207336.470925731,345901.4564552158,43736.03330200298,44585.420629129614,53.82519368330685,0.0,121.0,1287.3323476391115,12.0,7.0,300.2462832675842,0.0,0.0,0.0,0.0
2012-09-01,603.3403518789479,38.148685455322266,26.774410247802734,0.7370081628878475,2101575.0,0.09115020461035284,4082721.2952552056,0.0,143828.7642975312,39856.44887347378,3950282.096409013,167296.76890582082,23013.16537841627,13522.095761954495,74.00422405798017,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,633.8715837597597,38.148685455322266,28.34044647216797,0.7673406769251748,2105092.0,0.10534547284921207,4290527.980600561,0.0,157332.09371584578,50021.92951085341,4119452.914337438,206161.68530391928,24308.25093727992,14278.56555192425,92.8791749931342,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,608.6405777458031,38.148685455322266,29.136075973510742,0.7369000350729934,2108609.0,0.0967473350123315,4091751.5705024204,0.0,171436.6716374275,62090.81440714258,3941326.810149359,165650.36787878,31829.617960735977,29672.805713544996,112.34603028557663,0.0,125.0,14761.834852338225,18.0,1.0,2085.5154588743662,0.0,0.0,0.0,0.0
2012-12-01,619.2457268174342,26.18876075744629,30.032546997070312,0.7442715092911247,2112126.0,0.10689068199372742,4169508.8223098028,0.0,179056.15267925427,66065.18611255546,3989498.20023539,188914.15501981412,37414.053570145355,32968.04572445381,116.33832669969605,0.0,125.0,11185.117403527036,18.0,3.0,1571.0139092892223,0.0,0.0,0.0,0.0
2013-01-01,654.4513506487368,26.18876075744629,36.79587936401367,0.7706171406517086,2115650.0,0.13248508287843683,4382342.711525113,0.0,192015.98007323008,79007.80148168959,4097945.80856373,255666.4682878805,44981.954284606276,63034.11262889746,133.55035154136561,0.0,125.0,40941.44692704326,52.0,8.0,2021.3871841200198,0.0,0.0,0.0,0.0
2013-02-01,611.1774107467699,26.18876075744629,43.06832504272461,0.7024598914743332,2119167.0,0.16428899263811944,4124492.7056542914,0.0,167509.70975417155,65450.03304780194,3748208.183508973,305551.94155471964,73680.98510074304,68664.42460985569,108.39958637006163,0.0,125.0,25287.752120834823,45.0,10.0,1489.6874402710355,0.0,0.0,0.0,0.0
2013-03-01,680.5643232812797,26.18876075744629,42.28409957885742,0.7853460207795782,2122684.0,0.15878849221678082,4570601.0890244525,0.0,170082.90925918764,57115.85576486824,4150907.157492926,333866.6793584699,75505.06501439096,89607.8193986689,92.42525432029299,0.0,126.0,74726.17197026579,87.0,10.0,2579.811834981426,0.0,0.0,0.0,0.0
2013-04-01,629.1785207513307,26.18876075744629,33.763736724853516,0.7436121105819545,2126201.0,0.14341026976964116,4319453.748200809,0.0,144900.97779492478,35459.73846039245,4035339.309891383,299819.71697354806,43408.26063629654,17721.05860957681,56.014924533092206,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,655.6825833279336,26.18876075744629,37.67448806762695,0.7690655077264127,2129718.0,0.15243936134638555,4512457.198508382,0.0,142146.4294143484,29227.89008799042,4170647.831569818,334179.91968625307,57735.052247507025,29180.02724480163,43.911086358823,0.0,127.0,126.51976281148882,3.0,2.0,69.31360226148536,0.0,0.0,0.0,0.0
2013-06-01,646.7866878238918,26.18876075744629,41.023773193359375,0.7510209215666749,2133235.0,0.1613350137365085,4456401.589360985,0.0,141501.539841849,22407.145715116694,4066475.502451722,350874.2494237759,68978.26680793348,56629.60187755361,32.88292673302331,0.0,128.0,1257.0441467761434,17.0,7.0,247.187749534447,0.0,0.0,0.0,0.0
2013-07-01,646.74281339154,26.18876075744629,35.58306121826172,0.7641867930154098,2136752.0,0.14013788836359023,4455142.5317214,0.0,151221.89652992008,28150.357087594613,4155779.6575711654,301383.8381619979,52095.04308962364,35325.22513861449,41.31120232624459,0.0,135.0,65.69723695641142,3.0,2.0,32.056792991644215,0.0,0.0,0.0,0.0
2013-08-01,642.2332893668973,26.18876075744629,35.118019104003906,0.7585649220772285,2140269.0,0.13896397112958145,4420313.410438418,0.0,161497.9246307725,38413.81731526093,4131719.446557387,291256.7065724331,51532.116845117394,35246.372703479945,53.87907551235146,0.0,135.0,28.774227685934875,1.0,1.0,28.774227685934875,0.0,0.0,0.0,0.0
2013-09-01,594.7296045407518,26.18876075744629,28.746742248535156,0.7186010563691976,2143786.0,0.10421986560931609,4082860.1357516656,0.0,167049.92792997276,47845.85335316117,3924920.528545878,190108.98183752407,31144.09106462308,23242.565503639304,142.56337681220933,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,598.1326342858925,26.18876075744629,25.721158981323242,0.7313317445301047,2147303.0,0.08098281621173019,4093407.692391232,0.0,187832.34955212724,64774.479947160704,4000796.0815386847,131043.70715333322,27547.789699214456,23341.129529999816,193.00457496732835,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,594.7973331101626,26.18876075744629,28.14177703857422,0.7156856333802963,2150820.0,0.10506587360834369,4065081.1823451812,0.0,199115.3701852068,79597.63995330104,3920127.8886028472,176519.36579894373,30059.890169396167,24930.068973995418,456.21903190633776,0.0,136.0,143.50225476746027,2.0,1.0,112.05241998724705,0.0,0.0,0.0,0.0
2013-12-01,612.9194271833979,23.190834045410156,29.526586532592773,0.7328313718507572,2154337.0,0.10751251014494184,4166223.1239105,0.0,220076.16007697931,96517.18375907566,4000068.6996949455,173615.6748547468,42359.38445291489,39620.597147891676,528.7480779044236,0.0,136.0,15150.778561348301,16.0,2.0,1911.4652486899886,0.0,0.0,0.0,0.0
2014-01-01,656.6099484628528,23.190834045410156,41.48292541503906,0.757983695263379,2157861.0,0.14677956427589167,4362481.906159474,0.0,228296.45373617866,104703.28264051885,4014355.3501415853,265447.9744294195,71702.43282498125,100417.38100348455,562.9428556605661,0.0,137.0,132131.77096372255,93.0,9.0,3127.9180152637164,0.0,0.0,0.0,0.0
2014-02-01,587.9346416961772,23.190834045410156,40.393375396728516,0.6845266305853377,2161378.0,0.14558863519551674,4023185.043508692,0.0,184032.43181879993,72496.93885921757,3724572.632724724,256391.89574459946,59741.71695403535,63264.427205333486,411.41583958283246,0.0,137.0,28612.63116664912,40.0,6.0,1528.261084308052,0.0,0.0,0.0,0.0
2014-03-01,615.0034990149637,23.190834045410156,31.159893035888672,0.7373093906030816,2164895.0,0.11168908748804413,4244622.145679042,0.0,192473.13630136498,69069.41132641633,4062548.1792820618,203927.5327895717,37302.10523946416,30285.560607943065,373.4967349494166,0.0,137.0,964.7854512435142,4.0,1.0,419.8888941067489,0.0,0.0,0.0,0.0
2014-04-01,595.6538702054776,23.190834045410156,32.575252532958984,0.711974862940366,2168412.0,0.12092251939397931,4147758.3251283998,0.0,161223.45127619323,41770.69945464622,3934176.8430700693,231958.66563201186,39251.94677462624,29047.117561692445,225.87741154772215,0.0,137.0,1503.6517202621917,4.0,1.0,639.8100833257076,0.0,0.0,0.0,0.0
2014-05-01,593.8550477478776,23.190834045410156,28.34272575378418,0.7255675388466079,2171929.0,0.08777632853299415,4141638.086111319,0.0,157731.95983594618,34353.50431988568,4015529.9361546854,161790.3526936173,30353.52505831433,23405.504444701874,348.22727606126296,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,608.4945339944085,23.190834045410156,35.68999481201172,0.7207704599864879,2175446.0,0.13773540793636732,4266862.877078012,0.0,145627.2104708152,26292.07428815366,3992549.679471025,285036.6405303368,45899.62430451565,29932.963972134654,273.6249826622202,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,663.1723439085473,23.190834045410156,45.21463394165039,0.7639040227112455,2178963.0,0.17069997831959827,4657124.454288816,0.0,158132.04636416616,34740.06102736884,4223599.45589021,384430.49477851205,77890.00881868468,60645.72704140606,361.75709679806,0.0,138.0,1503.6396302286566,18.0,8.0,335.5163677237688,0.0,0.0,0.0,0.0
2014-08-01,636.1941461090136,23.190834045410156,41.18177032470703,0.734057824033039,2182480.0,0.16812590196204757,4454852.11705479,0.0,172836.90914403787,49257.268270074084,4071206.2584922286,355048.653950368,72176.09766208968,45862.33919010218,549.4126339645652,0.0,140.0,581.1016605449399,8.0,4.0,328.1766533670261,0.0,0.0,0.0,0.0
2014-09-01,607.6627735536691,23.190834045410156,38.371177673339844,0.7048838277605985,2185997.0,0.1589630890567182,4235539.277670027,0.0,191724.78259142744,71897.30489257174,3917560.022380043,309319.98072191764,56471.62638413509,38743.679383930285,765.9664988563267,0.0,140.0,566.0448791625627,7.0,5.0,171.38999407027586,0.0,0.0,0.0,0.0
2014-10-01,650.652610579334,23.190834045410156,42.36676025390625,0.7413084648036617,2189514.0,0.18259929860699664,4529074.7350507,0.0,219240.5651113065,95306.60913062847,4127475.8416267415,381473.94033529656,71247.25317334653,38198.71544531475,1069.0909506787436,0.0,141.0,394.829867290925,5.0,2.0,171.15925516094194,0.0,0.0,0.0,0.0
2014-11-01,613.4892758013908,23.190834045410156,36.67823028564453,0.7104561353075903,2193031.0,0.1560936491451119,4246495.848037118,0.0,236475.73723065626,116097.57125550316,3960024.278532571,286234.9011729286,49484.91662813916,37307.78290347817,1316.6547751537282,0.0,141.0,1698.5110251922988,8.0,2.0,458.66197976930107,0.0,0.0,0.0,0.0
2014-12-01,646.8768267299417,29.084821701049805,42.10332489013672,0.7345422632926132,2196548.0,0.17646856547602796,4477919.332252922,0.0,254031.67469721838,129561.41534916792,4088745.467362755,338937.5342463861,80048.50966388827,59629.05321989446,1440.0311080512222,0.0,142.0,4369.121213916107,24.0,6.0,532.0638669661348,0.0,0.0,0.0,0.0
2015-01-01,667.033624354112,29.084821701049805,47.54370880126953,0.7511460845890292,2200072.0,0.18228301981673506,4573197.949690395,0.0,246527.46344106752,122139.69400441929,4112733.626905014,364058.4213209448,87178.98995470794,98668.14374972311,1357.5411966490349,0.0,142.0,72014.75151111928,80.0,10.0,2921.2816980009266,0.0,0.0,0.0,0.0
2015-02-01,613.4149191827216,29.084821701049805,52.808380126953125,0.6804136191569191,2216234.0,0.2035648922952432,4273475.08068239,0.0,215526.28481444178,103295.03764455623,3772313.680630449,394182.62668893946,95101.51945530639,92662.8830276952,1107.1700498860362,0.0,142.0,42568.19418024281,73.0,11.0,1502.094267474764,0.0,0.0,0.0,0.0
2015-03-01,651.5335988776185,29.084821701049805,45.814510345458984,0.735984094311122,2232396.0,0.19161097120018555,4625788.644602773,0.0,221038.16369361494,95266.76313044871,4175967.6654093694,403642.5313737667,96057.23908464662,41301.16897498831,1002.4443231671165,0.0,143.0,1443.3658676749583,3.0,1.0,662.7975739737903,0.0,0.0,0.0,0.0
2015-04-01,626.653615339253,29.084821701049805,48.75113296508789,0.7050691640931073,2248558.0,0.19481263163394064,4515548.427761581,0.0,182654.1530875637,61099.38353710283,4021163.9589425465,409082.85687545367,108714.42799056057,64948.408863016106,642.9181404615751,0.0,143.0,4184.1688045756255,23.0,9.0,537.400828582694,0.0,0.0,0.0,0.0
2015-05-01,613.4215267229503,29.084821701049805,42.10736083984375,0.7058421923836448,2264720.0,0.17095607186337544,4456965.126991608,0.0,173115.73065315315,47766.618171124224,4062440.0815643743,358107.6432441289,82456.80811061777,45140.5543124874,580.1562420296848,0.0,143.0,679.3033864926092,8.0,5.0,146.4186864217163,0.0,0.0,0.0,0.0
2015-06-01,601.9671337666745,29.084821701049805,41.347869873046875,0.6802992507974042,2280882.0,0.18263736247616388,4308667.780522271,0.0,266297.4299459395,143860.11716455163,3937994.2073361464,334500.1560551012,76161.4997205269,48250.58861049709,1693.1615813885421,0.0,144.0,1754.878821809491,11.0,5.0,334.65329111150595,0.0,0.0,0.0,0.0
2015-07-01,653.8425036699341,29.084821701049805,52.288997650146484,0.7187655219605003,2297044.0,0.21564923277483175,4755314.416784237,0.0,243110.70246352264,116988.08049045551,4167815.6135066664,464898.3696901302,122779.59196931224,91000.8018581273,1353.665733067808,0.0,144.0,7924.5845901506755,46.0,17.0,806.6326165707569,0.0,0.0,0.0,0.0
2015-08-01,607.6462710195287,29.084821701049805,41.30025863647461,0.6944921522390811,2313206.0,0.17477981060301542,4464170.599796543,0.0,219743.78137450927,93888.444625245,4080478.0130956015,350447.61749535654,78164.09814948445,46260.831296100216,1086.3805092650705,0.0,145.0,1455.773399261509,11.0,6.0,428.6258619027076,0.0,0.0,0.0,0.0
2015-09-01,564.1684783168654,29.084821701049805,39.46624755859375,0.6514102006607642,2329368.0,0.16678153178743008,4201215.446089725,0.0,179161.32077050325,57757.9317984771,3859176.2805962334,327735.1739631705,65917.29007448621,36625.37265583316,659.2377720268013,0.0,146.0,143.36707336913332,2.0,2.0,88.02039559353852,0.0,0.0,0.0,0.0
2015-10-01,575.656248267982,29.084821701049805,37.93278503417969,0.6703850999573006,2345530.0,0.15749867254739308,4328612.028978358,0.0,171327.83110418805,46176.820670789675,4000068.968840475,323536.09532483993,60609.18254868377,35455.18879435898,549.7544033992494,0.0,147.0,790.2678959641521,5.0,3.0,374.1260070819553,0.0,0.0,0.0,0.0
2015-11-01,552.3019089703483,29.084821701049805,38.86623764038086,0.6441142708822385,2361692.0,0.15274497503998827,4184154.1100906916,0.0,158643.96415694393,37460.72910934749,3861267.5728371437,300095.92813235795,66122.01055392022,44907.26976726885,439.08384759704836,0.0,150.0,5092.056133225609,19.0,4.0,900.3008144082014,0.0,0.0,0.0,0.0
2015-12-01,577.5821391893699,42.06355667114258,43.47560119628906,0.6650487788334424,2377854.0,0.15989272679333505,4345080.398948056,0.0,174954.44398585663,49620.11172457184,3950950.725199482,314752.7466707208,87985.75392047096,82571.13339738034,565.3760212855508,0.0,150.0,57985.327351243905,66.0,8.0,2127.0791495360063,0.0,0.0,0.0,0.0
2016-01-01,586.5778063675324,42.06355667114258,45.93329620361328,0.6707513382247929,2394020.0,0.1658068090355191,4423322.932378225,0.0,191876.68517021174,66318.86706898051,4002920.493499083,325191.91381222784,96089.71440087903,90300.77090603815,788.8618612320118,0.0,150.0,65730.56594960131,66.0,9.0,3434.8710237135565,0.0,0.0,0.0,0.0
2016-02-01,545.6395270066055,42.06355667114258,43.21892166137695,0.6200333498825585,2398765.0,0.17817189800639222,4124980.2628000625,0.0,212496.47613914948,94661.70411691722,3749443.6365278065,327510.0454336218,74773.81773508209,58550.14526355234,1115.4258622328032,0.0,152.0,25392.848133748543,28.0,4.0,2907.1546042705286,0.0,0.0,0.0,0.0
2016-03-01,587.3884444000649,42.06355667114258,45.23991012573242,0.6605202754780998,2403510.0,0.18312482550728068,4393595.570564917,0.0,258528.60303087637,126690.46870486099,3970089.7837146786,341186.2062512279,97713.90968838106,81383.48715062645,1471.3220860162016,0.0,153.0,53856.0095038181,66.0,9.0,3099.0227000445257,0.0,0.0,0.0,0.0
2016-04-01,547.7135934525206,42.06355667114258,37.55052185058594,0.6245588814105395,2408255.0,0.17102712797428307,4117717.187774683,0.0,284073.3644116482,155826.54993336604,3829985.3013438242,288045.444097342,62694.54375441526,30777.927489099493,1910.159068282802,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,559.2320762536262,42.06355667114258,37.225894927978516,0.6376681228042771,2413000.0,0.16710725606600338,4195956.728403507,0.0,300364.0994074126,167965.98843222,3907889.152937923,277432.5468150456,67253.48181649247,40159.36307404536,2031.2987351932843,0.0,156.0,1769.279546506305,10.0,4.0,455.5691043994375,0.0,0.0,0.0,0.0
2016-06-01,579.8539548215382,42.06355667114258,48.22355651855469,0.6395186292232662,2417745.0,0.20980425330673833,4388796.999243812,0.0,280278.0456936543,152275.07402411144,3913698.2742191125,399774.71242671687,102980.41116096848,65999.55263701305,1841.5404695433083,0.0,157.0,4055.131976587987,28.0,12.0,507.6335947391526,0.0,0.0,0.0,0.0
2016-07-01,574.9113515432468,42.06355667114258,42.783931732177734,0.645808635353025,2422490.0,0.19041583453577068,4368472.462284035,0.0,272415.4512146432,140323.3157212255,3970359.842066541,358089.8720743306,87260.26703779964,49540.29734536321,1725.3232534184092,0.0,158.0,1502.1388871385811,12.0,5.0,283.9523034801191,0.0,0.0,0.0,0.0
2016-08-01,594.5975564788741,42.06355667114258,48.12436294555664,0.6611717024382274,2427235.0,0.20339214592533186,4553043.118023679,0.0,252948.0188062341,121110.40005113385,4062103.771024679,413964.5838713625,104355.8833837674,69396.695983868,1470.8065151009685,0.0,159.0,4768.876492244198,35.0,13.0,428.9617558601085,0.0,0.0,0.0,0.0
2016-09-01,568.4763032590729,42.06355667114258,46.59402847290039,0.6365063008804603,2431980.0,0.20107795284845137,4405922.202914913,0.0,200827.94468734227,73781.32569526159,3928788.564446768,407820.6020263849,111475.76783418181,51493.219807576614,885.1877920814342,0.0,160.0,1659.9808547749253,16.0,8.0,315.8875004964857,0.0,0.0,0.0,0.0
2016-10-01,568.8885696990839,42.06355667114258,42.680999755859375,0.649319271733509,2436725.0,0.17768227186396005,4421505.641194876,0.0,198392.29331125264,67402.55738103788,4020214.3188847704,357028.31914095726,96094.07269801108,44816.66900113718,798.1479002155038,0.0,161.0,852.1775954334103,10.0,7.0,230.5101843890061,0.0,0.0,0.0,0.0
2016-11-01,554.3537295154149,42.06355667114258,38.2564582824707,0.6282143263400547,2441470.0,0.17648511691674046,4189774.3639943427,0.0,314060.6944032059,185518.57689533368,3893204.549816896,295861.62067990797,61715.7915706186,32648.353126919523,2380.68630787287,0.0,162.0,7625.039860269943,10.0,1.0,1779.5859089987498,0.0,0.0,0.0,0.0
2016-12-01,579.9915379474004,29.57205581665039,42.973045349121094,0.655319185173725,2446215.0,0.18092102330288484,4430946.525931373,0.0,267565.0239717519,135450.20996468162,4037547.4241608526,341528.1293637213,85517.71027286972,63131.078373928605,1748.001767070832,0.0,163.0,30768.5842414038,47.0,7.0,1896.194472977878,0.0,0.0,0.0,0.0
2017-01-01,576.8728926693453,29.57205581665039,46.12348937988281,0.6483864494748638,2450968.0,0.18378545946351638,4406072.059120096,0.0,245680.86056451753,113872.50635380961,3967146.0833851323,344682.89866993495,107419.23782909455,83601.65547593354,1441.5419707088959,0.0,164.0,61237.23005171523,69.0,10.0,2930.1444016415417,0.0,0.0,0.0,0.0
2017-02-01,517.0131851726973,29.57205581665039,45.38883590698242,0.5873629438812734,2455713.0,0.17677011257026798,3984207.991871093,0.0,185650.20631956152,67034.93104163567,3599147.2401818824,314416.171900668,90590.87332794549,67465.92758059678,864.6061579262704,0.0,164.0,62261.93300856155,54.0,5.0,2905.9344682177225,0.0,0.0,0.0,0.0
2017-03-01,558.5411333987412,29.57205581665039,84.40863800048828,0.5323023184710974,2460458.0,0.33863975338034247,4237493.274788831,0.0,187921.82014387415,56802.18526240091,3120229.449213408,694698.6825276344,275547.12459758605,243795.83469020133,752.822641473995,0.0,166.0,155475.01439209696,216.0,24.0,3068.519148646029,0.0,0.0,0.0,0.0
2017-04-01,470.42211128251915,29.57205581665039,60.18638229370117,0.4840823553259784,2465203.0,0.2895543698575414,3685883.2755344436,0.0,175967.15321436131,48971.65463205692,3006212.6083842246,521991.40079579374,166322.08296829276,85143.21229613184,658.8431723051164,0.0,170.0,8252.629935086621,33.0,12.0,1098.347057318755,0.0,0.0,0.0,0.0
2017-05-01,505.49120872180305,29.57205581665039,67.78099060058594,0.5052194934756927,2469948.0,0.30886004181210214,3940884.4791381573,0.0,194174.18948043062,62974.432704706705,3105007.277534519,585904.930314682,212125.47798116037,134624.6095477965,832.9445357248431,0.0,172.0,26731.608508360132,98.0,21.0,1276.9768894028284,0.0,0.0,0.0,0.0
2017-06-01,505.2481257271104,29.57205581665039,73.84809112548828,0.4937837855500393,2474693.0,0.32260051075680735,3921480.956944615,0.0,208191.49586280916,80961.94488076575,3015255.7361276182,601423.3286276625,230890.9091618055,167566.93422752837,1068.1197820441455,0.0,173.0,38107.850307809116,145.0,21.0,1001.5924493311941,0.0,0.0,0.0,0.0
2017-07-01,459.0157124316075,29.57205581665039,46.089969635009766,0.485006496851776,2479438.0,0.26143505347574486,3534359.4835410058,0.0,259058.24348868374,126930.32754651997,3048455.2080441862,430007.21159166686,106664.1292817939,46010.75086335914,1761.1037021646584,0.0,174.0,252.42755429496037,3.0,1.0,206.69228064029085,0.0,0.0,0.0,0.0
2017-08-01,512.7701944663497,29.57205581665039,65.25188446044922,0.5033020308916616,2484183.0,0.31951019010834375,3911780.459873269,0.0,299997.7436074977,167381.64537423532,3104075.4975985945,578797.3077033648,192680.1190350817,133005.35177622785,2249.285993263084,0.0,177.0,34272.1526930593,106.0,20.0,1346.2020063429454,0.0,0.0,0.0,0.0
2017-09-01,483.69016701166123,29.57205581665039,60.236637115478516,0.4787761870328381,2488928.0,0.3128069300535526,3672423.491459401,0.0,321360.69487287424,192570.30320818603,2981099.474612047,518566.8982942231,168993.69043579543,97419.37931733654,2628.960464688926,0.0,178.0,19116.09271459686,58.0,16.0,1281.2333520807988,0.0,0.0,0.0,0.0
2017-10-01,460.6927211386577,29.57205581665039,43.486228942871094,0.481962912123112,2493673.0,0.2662567599347382,3480550.9850500184,0.0,348527.22566393344,215213.09925602048,3050852.9292714386,406054.96713946405,88255.98923089051,32034.83793822197,3122.5383779136478,0.0,179.0,311.93671573948177,2.0,1.0,166.0302728496972,0.0,0.0,0.0,0.0
2017-11-01,462.5278876473032,29.57205581665039,50.14841079711914,0.4773998913159811,2498418.0,0.27087951516615866,3486338.8625105023,0.0,315797.0067614415,186725.98795409352,2964350.147623755,414335.81238603283,115043.53584319988,86265.31785751441,2909.587607348445,0.0,181.0,49824.39101712459,69.0,10.0,2510.3916553864583,0.0,0.0,0.0,0.0
